TimeStep,LE11,LE12,LE22,LE33,PE11,PE12,PE22,PE33,S11,S12,S22,S33
0.017341994,0.070359558,0.000483749,0.069875963,-0.139624417,0.069663368,0.000253552,0.06936793,-0.139031306,65339240,5832799,55804004,0
0.017372711,0.070360042,0.00044176,0.069892034,-0.139632568,0.069663368,0.000253552,0.06936793,-0.139031306,65776868,4768882.5,57031752,0
0.017400013,0.070313908,0.000430834,0.069830284,-0.13957943,0.069663368,0.000253552,0.06936793,-0.139031306,60746028,4492015.5,51209316,0
0.01743073,0.070169643,0.000401403,0.069716252,-0.139452219,0.069663368,0.000253552,0.06936793,-0.139031306,46988388,3746281.5,38983836,0
0.017461445,0.069996722,0.000413279,0.069538571,-0.139279529,0.069663368,0.000253552,0.06936793,-0.139031306,29473810,4047216.25,21227954,0
0.017492162,0.069784768,0.000405638,0.069359645,-0.139087006,0.069663368,0.000253552,0.06936793,-0.139031306,8976239,3853603.75,2404245.5,0
0.017522879,0.069603689,0.000419272,0.069177732,-0.138908222,0.069663368,0.000253552,0.06936793,-0.139031306,-9260443,4199068.5,-15874531,0
0.017550182,0.069459051,0.00044405,0.06907063,-0.13878423,0.069663368,0.000253552,0.06936793,-0.139031306,-22873752,4826886,-27585978,0
0.017580898,0.069379747,0.000467878,0.068991691,-0.138706282,0.069663368,0.000253552,0.06936793,-0.139031306,-30842402,5430656,-35536040,0
0.017611615,0.069367848,0.000468216,0.068995669,-0.138702378,0.069663368,0.000253552,0.06936793,-0.139031306,-31642754,5439227.5,-35531780,0
0.01764233,0.069441043,0.000501549,0.069077715,-0.13877885,0.069663368,0.000253552,0.06936793,-0.139031306,-24058742,6283818,-27499490,0
0.017673047,0.069581226,0.000511338,0.069225006,-0.138920441,0.069663368,0.000253552,0.06936793,-0.139031306,-9779502,6531864.5,-12859501,0
0.017700352,0.069744244,0.000510339,0.069395535,-0.139084727,0.069663368,0.000253552,0.06936793,-0.139031306,6806939.5,6506540.5,4107486,0
0.017731067,0.069950208,0.000511625,0.069594547,-0.139284179,0.069663368,0.000253552,0.06936793,-0.139031306,27352584,6539146,24300708,0
0.017761784,0.070127271,0.000516672,0.069783814,-0.139464617,0.069663368,0.000253552,0.06936793,-0.139031306,45469824,6667026.5,43036252,0
0.017792501,0.07026381,0.000513266,0.069912806,-0.139595404,0.069663368,0.000253552,0.06936793,-0.139031306,59016316,6580723.5,56200408,0
0.017823216,0.070326068,0.000496992,0.069959916,-0.139649272,0.069663368,0.000253552,0.06936793,-0.139031306,64901520,6168370,61317732,0
0.01785052,0.07029736,0.000490996,0.069941476,-0.139626041,0.069663368,0.000253552,0.06936793,-0.139031306,62269684,6016427,59206512,0
0.017881237,0.07020966,0.000511374,0.069824912,-0.139525443,0.069663368,0.000253552,0.06936793,-0.139031306,52727144,6532771.5,48201276,0
0.017911952,0.070035294,0.00048407,0.069670901,-0.139363706,0.069663368,0.000253552,0.06936793,-0.139031306,35694220,5840940.5,32199682,0
0.017942669,0.06985528,0.000503783,0.069464363,-0.139173314,0.069663368,0.000253552,0.06936793,-0.139031306,16923658,6340434,12085024,0
0.017973386,0.069658913,0.000516392,0.069286838,-0.138989151,0.069663368,0.000253552,0.06936793,-0.139031306,-2360164.5,6659929,-6243697.5,0
0.018000688,0.069524117,0.000523887,0.069148824,-0.138854787,0.069663368,0.000253552,0.06936793,-0.139031306,-16000409,6849841,-20047154,0
0.018031405,0.069430999,0.000536434,0.06905552,-0.138762966,0.069663368,0.000253552,0.06936793,-0.139031306,-25372398,7167752.5,-29428958,0
0.018062122,0.069412194,0.000544887,0.069036379,-0.13874428,0.069663368,0.000253552,0.06936793,-0.139031306,-27272972,7381929.5,-31346190,0
0.018092837,0.069464147,0.00054023,0.069103509,-0.138802931,0.069663368,0.000253552,0.06936793,-0.139031306,-21667782,7263948,-24971966,0
0.018120142,0.069571644,0.00054652,0.069213331,-0.138909966,0.069663368,0.000253552,0.06936793,-0.139031306,-10795471,7423313,-13981992,0
0.018150857,0.069741026,0.000525042,0.069382027,-0.139076486,0.069663368,0.000253552,0.06936793,-0.139031306,6226718,6879098.5,3005601.75,0
0.018181574,0.069921166,0.000503344,0.069571584,-0.139258564,0.069663368,0.000253552,0.06936793,-0.139031306,24583164,6329310,21839112,0
0.01821229,0.070095912,0.000482411,0.069741778,-0.139428467,0.069663368,0.000253552,0.06936793,-0.139031306,42048596,5798895.5,39074084,0
0.018243007,0.070221357,0.000467746,0.06986706,-0.139551967,0.069663368,0.000253552,0.06936793,-0.139031306,54663840,5427312,51681128,0
0.01827031,0.07028947,0.000436963,0.069907755,-0.139605552,0.069663368,0.000253552,0.06936793,-0.139031306,60831408,4647329.5,56459104,0
0.018301027,0.070273414,0.000430251,0.069895647,-0.139591679,0.069663368,0.000253552,0.06936793,-0.139031306,59314644,4477257.5,55142760,0
0.018331742,0.070197463,0.000422365,0.069797441,-0.139505908,0.069663368,0.000253552,0.06936793,-0.139031306,51118920,4277428,45819072,0
0.018362459,0.070058577,0.000436067,0.069650069,-0.139364913,0.069663368,0.000253552,0.06936793,-0.139031306,36935664,4624614,31205688,0
0.018393176,0.069892481,0.000426911,0.069476128,-0.139197424,0.069663368,0.000253552,0.06936793,-0.139031306,20030884,4392610.5,13903186,0
0.018420478,0.069745399,0.000463827,0.069328323,-0.139052182,0.069663368,0.000253552,0.06936793,-0.139031306,5216720,5328010.5,-947523.875,0
0.018451195,0.069604129,0.000483013,0.069197506,-0.138918176,0.069663368,0.000253552,0.06936793,-0.139031306,-8733657,5814155.5,-14368137,0
0.018481912,0.06952668,0.000512245,0.069114864,-0.138839319,0.069663368,0.000253552,0.06936793,-0.139031306,-16654329,6554852.5,-22551990,0
0.018512627,0.069505945,0.000532562,0.069112346,-0.13882786,0.069663368,0.000253552,0.06936793,-0.139031306,-18285710,7069637.5,-23260030,0
0.018543344,0.069554448,0.000565843,0.069176376,-0.138883293,0.069663368,0.000253552,0.06936793,-0.139031306,-13018413,7912938.5,-17206020,0
0.018570649,0.069651395,0.000574083,0.069281064,-0.138982609,0.069663368,0.000253552,0.06936793,-0.139031306,-3073121.75,8121703.5,-6868152.5,0
0.018601364,0.069795914,0.00057789,0.069432423,-0.139128342,0.069663368,0.000253552,0.06936793,-0.139031306,11635800,8218169.5,8187300,0
0.01863208,0.069949336,0.000565358,0.069596574,-0.13928476,0.069663368,0.000253552,0.06936793,-0.139031306,27337348,7900630,24432504,0
0.018662797,0.070091501,0.000554517,0.06973166,-0.139421314,0.069663368,0.000253552,0.06936793,-0.139031306,41462332,7625952,38198708,0
0.0186901,0.0701726,0.000534408,0.069814853,-0.139502227,0.069663368,0.000253552,0.06936793,-0.139031306,49672644,7116421.5,46515116,0
0.018720817,0.070217021,0.000484042,0.069834344,-0.139533713,0.069663368,0.000253552,0.06936793,-0.139031306,53519216,5840233.5,49098384,0
0.018751534,0.07018052,0.000461828,0.069791012,-0.139494389,0.069663368,0.000253552,0.06936793,-0.139031306,49676684,5277349.5,44909416,0
0.018782249,0.070087753,0.000419881,0.069677159,-0.139392614,0.069663368,0.000253552,0.06936793,-0.139031306,39818340,4214493.5,33982736,0
0.018812966,0.069952883,0.000405086,0.069526769,-0.139252126,0.069663368,0.000253552,0.06936793,-0.139031306,25863664,3839601.25,19241136,0
0.018840268,0.069823526,0.000375071,0.069373816,-0.139113069,0.069663368,0.000253552,0.06936793,-0.139031306,12261624,3079073.75,4443793.5,0
0.018870985,0.069675826,0.000387013,0.069237001,-0.138972938,0.069663368,0.000253552,0.06936793,-0.139031306,-2324576.25,3381675,-9590875,0
0.018901702,0.069581553,0.000406591,0.069129579,-0.138873592,0.069663368,0.000253552,0.06936793,-0.139031306,-12136765,3877747.5,-20069162,0
0.018932419,0.069535241,0.000419319,0.069096088,-0.138834283,0.069663368,0.000253552,0.06936793,-0.139031306,-16475343,4200254.5,-23758624,0
0.018963134,0.069553696,0.000450764,0.069138646,-0.138864338,0.069663368,0.000253552,0.06936793,-0.139031306,-14017318,4997020.5,-20078722,0
0.018990438,0.069625936,0.000502952,0.069233559,-0.138946667,0.069663368,0.000253552,0.06936793,-0.139031306,-6184128,6319372.5,-11096893,0
0.019021153,0.069753453,0.000540602,0.069394127,-0.139088571,0.069663368,0.000253552,0.06936793,-0.139031306,7468615.5,7273367.5,4231105.5,0
0.01905187,0.069912449,0.000575541,0.069582537,-0.139259681,0.069663368,0.000253552,0.06936793,-0.139031306,24197402,8158648.5,22450162,0
0.019082587,0.070068531,0.000616519,0.069767803,-0.139427796,0.069663368,0.000253552,0.06936793,-0.139031306,40627052,9196964,40359148,0
0.019113304,0.070195749,0.00064571,0.069914974,-0.13956295,0.069663368,0.000253552,0.06936793,-0.139031306,53923184,9936628,54666256,0
0.019140607,0.070256829,0.000650078,0.06998568,-0.139627859,0.069663368,0.000253552,0.06936793,-0.139031306,60307216,10047291,61538160,0
0.019171324,0.070264272,0.000637779,0.06998311,-0.139630258,0.069663368,0.000253552,0.06936793,-0.139031306,60806356,9735671,61529592,0
0.019202041,0.070183985,0.000623471,0.069897249,-0.139548421,0.069663368,0.000253552,0.06936793,-0.139031306,52590708,9373134,53031520,0
0.019232756,0.070043623,0.000587075,0.069732532,-0.139398158,0.069663368,0.000253552,0.06936793,-0.139031306,37862420,8450911,37069308,0
0.01926006,0.069884084,0.000542889,0.069546126,-0.139227763,0.069663368,0.000253552,0.06936793,-0.139031306,21142940,7331320,18987972,0
0.019290775,0.069688126,0.000492931,0.069327578,-0.139023602,0.069663368,0.000253552,0.06936793,-0.139031306,866288.5,6065449,-2433141.25,0
0.019321492,0.069518685,0.000441509,0.069123432,-0.138839602,0.069663368,0.000253552,0.06936793,-0.139031306,-17044920,4762517,-22103142,0
0.019352209,0.06939207,0.000384348,0.068979777,-0.13870649,0.069663368,0.000253552,0.06936793,-0.139031306,-30207834,3314153.5,-36129644,0
0.019382926,0.069345601,0.000351722,0.068900593,-0.138644591,0.069663368,0.000253552,0.06936793,-0.139031306,-35698684,2487462.25,-43278712,0
0.019410228,0.069364734,0.000312487,0.068909585,-0.138658449,0.069663368,0.000253552,0.06936793,-0.139031306,-34026932,1493301,-42120608,0
0.019440945,0.069462672,0.000298186,0.068996117,-0.138749301,0.069663368,0.000253552,0.06936793,-0.139031306,-24459854,1130929.375,-33131332,0
0.01947166,0.069622457,0.000310738,0.0691569,-0.138907194,0.069663368,0.000253552,0.06936793,-0.139031306,-8360685,1448981.125,-16982018,0
0.019502377,0.069826052,0.000313251,0.069362216,-0.139108598,0.069663368,0.000253552,0.06936793,-0.139031306,12163277,1512666,3629498.75,0
0.019533094,0.070034973,0.000353931,0.069584861,-0.139321163,0.069663368,0.000253552,0.06936793,-0.139031306,33522496,2543420.75,25684320,0
0.019560397,0.070199117,0.000401109,0.069769427,-0.139492914,0.069663368,0.000253552,0.06936793,-0.139031306,50544364,3738837.25,43740988,0
0.019591114,0.070342064,0.000467063,0.069918431,-0.13963671,0.069663368,0.000253552,0.06936793,-0.139031306,65076048,5410003,58579692,0
0.01962183,0.070401244,0.000506973,0.069999531,-0.139705807,0.069663368,0.000253552,0.06936793,-0.139031306,71576328,6421271,66190736,0
0.019652545,0.07038448,0.00058735,0.069988586,-0.139692158,0.069663368,0.000253552,0.06936793,-0.139031306,70034968,8457877,64944436,0
0.019683262,0.070281506,0.000637751,0.06990201,-0.139598802,0.069663368,0.000253552,0.06936793,-0.139031306,60085364,9734958,55825804,0
0.019710567,0.070147179,0.000673241,0.069768436,-0.139466852,0.069663368,0.000253552,0.06936793,-0.139031306,46591780,10634223,42370092,0
0.019741282,0.069958538,0.000683044,0.069591329,-0.139286712,0.069663368,0.000253552,0.06936793,-0.139031306,27902910,10882597,24265800,0
0.019771999,0.069777898,0.000716284,0.069409318,-0.139108077,0.069663368,0.000253552,0.06936793,-0.139031306,9696411,11724850,5989774,0
0.019802716,0.06961792,0.000688643,0.06926211,-0.138956785,0.069663368,0.000253552,0.06936793,-0.139031306,-6078181.5,11024474,-9137575,0
0.019830018,0.069526501,0.000663228,0.069170289,-0.138866529,0.069663368,0.000253552,0.06936793,-0.139031306,-15284322,10380505,-18364420,0
0.019860735,0.069480948,0.00061898,0.069132619,-0.138825536,0.069663368,0.000253552,0.06936793,-0.139031306,-19670298,9259321,-22350684,0
0.019891452,0.069501936,0.000562944,0.069161087,-0.138849899,0.069663368,0.000253552,0.06936793,-0.139031306,-17372178,7839470.5,-19673356,0
0.019922167,0.069580466,0.000495742,0.06924668,-0.138930738,0.069663368,0.000253552,0.06936793,-0.139031306,-9296183,6136689.5,-11239327,0
0.019952884,0.069701537,0.000433431,0.069368437,-0.139050335,0.069663368,0.000253552,0.06936793,-0.139031306,2900623,4557814,991782.0625,0
0.019980187,0.069813445,0.000374563,0.069495097,-0.139167845,0.069663368,0.000253552,0.06936793,-0.139031306,14526151,3066207.75,13365403,0
0.020010903,0.0699379,0.000344572,0.069618464,-0.139289901,0.069663368,0.000253552,0.06936793,-0.139031306,27019140,2306274,25802770,0
0.02004162,0.070029497,0.000310176,0.069703683,-0.139376998,0.069663368,0.000253552,0.06936793,-0.139031306,36074368,1434749.25,34534796,0
0.020072337,0.070067875,0.000307317,0.069739729,-0.139413655,0.069663368,0.000253552,0.06936793,-0.139031306,39876788,1362297.875,38219120,0
0.020103052,0.070058621,0.000327493,0.069709875,-0.139394388,0.069663368,0.000253552,0.06936793,-0.139031306,38431452,1873537.625,35729956,0
0.020130357,0.070006207,0.000366512,0.069645241,-0.139336735,0.069663368,0.000253552,0.06936793,-0.139031306,32853992,2862202.75,29533230,0
0.020161072,0.069913827,0.000417433,0.069538407,-0.139238611,0.069663368,0.000253552,0.06936793,-0.139031306,23199848,4152466.75,19146464,0
0.020191789,0.069817938,0.000478568,0.069415621,-0.139130905,0.069663368,0.000253552,0.06936793,-0.139031306,12882219,5701519,7466188,0
0.020222506,0.069722965,0.000535956,0.069316976,-0.139035553,0.069663368,0.000253552,0.06936793,-0.139031306,3236866.5,7155638,-2365640.25,0
0.020253222,0.06967587,0.000604643,0.069243014,-0.138975918,0.069663368,0.000253552,0.06936793,-0.139031306,-2171590.75,8896060,-9135291,0
0.020280525,0.069666564,0.000622157,0.069224514,-0.138962224,0.069663368,0.000253552,0.06936793,-0.139031306,-3336821.25,9339832,-10766607,0
0.020311242,0.069704473,0.000652634,0.069260664,-0.138998702,0.069663368,0.000253552,0.06936793,-0.139031306,432886.125,10112060,-7086023,0
0.020341957,0.06979119,0.000667346,0.069343045,-0.139081985,0.069663368,0.000253552,0.06936793,-0.139031306,9047948,10484841,1309107,0
0.020372674,0.069905102,0.000646687,0.069468006,-0.139199644,0.069663368,0.000253552,0.06936793,-0.139031306,20782842,9961382,13604016,0
0.020403391,0.070032179,0.000606667,0.069603182,-0.139328808,0.069663368,0.000253552,0.06936793,-0.139031306,33768608,8947353,27000166,0
0.020430693,0.07013227,0.000579835,0.069714986,-0.139433175,0.069663368,0.000253552,0.06936793,-0.139031306,44129892,8267463.5,37954944,0
0.02046141,0.070207186,0.000513454,0.069809742,-0.139516756,0.069663368,0.000253552,0.06936793,-0.139031306,52161356,6585488.5,46991764,0
0.020492127,0.070230834,0.000454685,0.069844276,-0.139545411,0.069663368,0.000253552,0.06936793,-0.139031306,54811724,5096362,50194132,0
0.020522842,0.070191301,0.000407572,0.069816731,-0.13951236,0.069663368,0.000253552,0.06936793,-0.139031306,51133904,3902599.75,47123788,0
0.020550147,0.070100211,0.000369572,0.069745556,-0.139432445,0.069663368,0.000253552,0.06936793,-0.139031306,42467968,2939755.25,39466756,0
0.020580864,0.069960982,0.000348074,0.069613479,-0.139298812,0.069663368,0.000253552,0.06936793,-0.139031306,28640548,2395028.5,26001948,0
0.020611579,0.069798686,0.000349993,0.069458097,-0.139142349,0.069663368,0.000253552,0.06936793,-0.139031306,12486442,2443657.25,10198283,0
0.020642295,0.069641002,0.000363908,0.069303364,-0.13898848,0.069663368,0.000253552,0.06936793,-0.139031306,-3302377,2796237,-5440738,0
0.020673012,0.069508478,0.00039993,0.06918446,-0.138864636,0.069663368,0.000253552,0.06936793,-0.139031306,-16294116,3708974.25,-17742206,0
0.020700315,0.069446646,0.000448535,0.069109581,-0.138797298,0.069663368,0.000253552,0.06936793,-0.139031306,-22840024,4940547.5,-24949266,0
0.020731032,0.069428384,0.000490185,0.069092549,-0.138779923,0.069663368,0.000253552,0.06936793,-0.139031306,-24645950,5995869,-26693178,0
0.020761749,0.069481224,0.000539318,0.069140606,-0.138829619,0.069663368,0.000253552,0.06936793,-0.139031306,-19449666,7240832,-21739230,0
0.020792464,0.069596842,0.00059219,0.069242492,-0.138936743,0.069663368,0.000253552,0.06936793,-0.139031306,-8161740.5,8580522,-11147507,0
0.020823181,0.069751605,0.000614286,0.069389723,-0.139085487,0.069663368,0.000253552,0.06936793,-0.139031306,7218735,9140398,3851661,0
0.020850483,0.069907255,0.000622989,0.069530517,-0.139231503,0.069663368,0.000253552,0.06936793,-0.139031306,22506276,9360918,18386228,0
0.0208812,0.070069097,0.00063201,0.069684871,-0.139387235,0.069663368,0.000253552,0.06936793,-0.139031306,38599896,9589487,34100272,0
0.020911917,0.070197359,0.000621178,0.069798604,-0.139506429,0.069663368,0.000253552,0.06936793,-0.139031306,51139896,9315017,45904192,0
0.020942634,0.070269883,0.000589984,0.069853336,-0.139569104,0.069663368,0.000253552,0.06936793,-0.139031306,57991528,8524628,51854192,0
0.020973349,0.070269883,0.000551419,0.069844157,-0.139564574,0.069663368,0.000253552,0.06936793,-0.139031306,57762516,7547440.5,51159792,0
0.021000654,0.070210703,0.000524057,0.06978602,-0.139506802,0.069663368,0.000253552,0.06936793,-0.139031306,51835080,6854134.5,45285236,0
0.021031369,0.070099264,0.000483613,0.06966497,-0.139392287,0.069663368,0.000253552,0.06936793,-0.139031306,40385144,5829350.5,33348218,0
0.021062085,0.069949254,0.000441931,0.069524489,-0.139249206,0.069663368,0.000253552,0.06936793,-0.139031306,25532082,4773190.5,18978236,0
0.021092802,0.069797583,0.000419666,0.069382422,-0.13910453,0.069663368,0.000253552,0.06936793,-0.139031306,10514365,4209044,4447240,0
0.021120105,0.06967961,0.000416155,0.069277517,-0.138994753,0.069663368,0.000253552,0.06936793,-0.139031306,-1027205.938,4120074.5,-6432296.5,0
0.021150822,0.069589779,0.000403052,0.069202572,-0.138913602,0.069663368,0.000253552,0.06936793,-0.139031306,-9692816,3788062.75,-14343152,0
0.021181539,0.069551133,0.000401273,0.069189712,-0.138888225,0.069663368,0.000253552,0.06936793,-0.139031306,-12936594,3743004.5,-16280277,0
0.021212256,0.06957525,0.000424311,0.069233634,-0.138921738,0.069663368,0.000253552,0.06936793,-0.139031306,-10016324,4326736,-12356206,0
0.021242971,0.06965071,0.000426558,0.069328226,-0.139005497,0.069663368,0.000253552,0.06936793,-0.139031306,-1947831.125,4383667,-3318218,0
0.021270275,0.06974832,0.000448385,0.069440804,-0.13910903,0.069663368,0.000253552,0.06936793,-0.139031306,8245174.5,4936743.5,7633193.5,0
0.02130099,0.0698779,0.000467142,0.069567166,-0.139235079,0.069663368,0.000253552,0.06936793,-0.139031306,21200174,5412008,20425324,0
0.021331707,0.069988832,0.00047077,0.069683976,-0.139347255,0.069663368,0.000253552,0.06936793,-0.139031306,32506420,5503940.5,32029142,0
0.021362424,0.070070647,0.000498851,0.069753475,-0.139421776,0.069663368,0.000253552,0.06936793,-0.139031306,40429240,6215464,39327792,0
0.021393141,0.070107967,0.000496856,0.06976036,-0.139443561,0.069663368,0.000253552,0.06936793,-0.139031306,43424256,6164901,40780408,0
0.021420443,0.070079781,0.000503854,0.069728255,-0.139413863,0.069663368,0.000253552,0.06936793,-0.139031306,40490948,6342240.5,37648452,0
0.02145116,0.070019417,0.000512248,0.069624826,-0.139333189,0.069663368,0.000253552,0.06936793,-0.139031306,33343208,6554929.5,28318590,0
0.021481875,0.069912516,0.000527071,0.069498248,-0.139218196,0.069663368,0.000253552,0.06936793,-0.139031306,22098576,6930520.5,16076442,0
0.021512592,0.069799818,0.000514296,0.069356181,-0.139092714,0.069663368,0.000253552,0.06936793,-0.139031306,10028092,6606804,2518020.25,0
0.021543309,0.069695599,0.000535335,0.069235504,-0.138981938,0.069663368,0.000253552,0.06936793,-0.139031306,-866603.4375,7139897,-9210919,0
0.021570612,0.069631837,0.000533668,0.069165669,-0.138916135,0.069663368,0.000253552,0.06936793,-0.139031306,-7432303.5,7097658,-16084200,0
0.021601329,0.069605239,0.000541548,0.069141671,-0.13889122,0.069663368,0.000253552,0.06936793,-0.139031306,-10043300,7297331,-18563668,0
0.021632046,0.069640882,0.000532641,0.069180228,-0.138927758,0.069663368,0.000253552,0.06936793,-0.139031306,-6385246,7071650.5,-14757860,0
0.021662761,0.069724396,0.00054893,0.069289096,-0.139022514,0.069663368,0.000253552,0.06936793,-0.139031306,2649063.5,7484388,-4438397,0
0.021690065,0.069839671,0.000538113,0.069420651,-0.139144093,0.069663368,0.000253552,0.06936793,-0.139031306,14651745,7210285.5,8388955,0
0.021720782,0.069992028,0.000536683,0.069593608,-0.139304325,0.069663368,0.000253552,0.06936793,-0.139031306,30492676,7174058,25273812,0
0.021751497,0.070137337,0.000517363,0.069763243,-0.139459446,0.069663368,0.000253552,0.06936793,-0.139031306,45717716,6684517.5,41731644,0
0.021782214,0.070250422,0.00051676,0.069899052,-0.139582038,0.069663368,0.000253552,0.06936793,-0.139031306,57660780,6669249.5,54826468,0
0.021812931,0.070304774,0.00049448,0.069967359,-0.139642447,0.069663368,0.000253552,0.06936793,-0.139031306,63476372,6104716,61349168,0
0.021840233,0.070293285,0.00047892,0.069963835,-0.139635056,0.069663368,0.000253552,0.06936793,-0.139031306,62519520,5710439.5,60795888,0
0.02187095,0.070201136,0.00046763,0.069887333,-0.139551982,0.069663368,0.000253552,0.06936793,-0.139031306,53640608,5424366,52709944,0
0.021901667,0.070055336,0.000444657,0.069732212,-0.139403775,0.069663368,0.000253552,0.06936793,-0.139031306,38740556,4842283,37337680,0
0.021932382,0.069862746,0.000447422,0.069539145,-0.139213815,0.069663368,0.000253552,0.06936793,-0.139031306,19354584,4912336,17927456,0
0.021963099,0.069665812,0.000430976,0.069330089,-0.139013857,0.069663368,0.000253552,0.06936793,-0.139031306,-758920.375,4495614,-2800158,0
0.021990402,0.069509722,0.000434214,0.069161795,-0.138854086,0.069663368,0.000253552,0.06936793,-0.139031306,-16765532,4577656.5,-19425454,0
0.022021119,0.069375016,0.000437716,0.069024988,-0.138720348,0.069663368,0.000253552,0.06936793,-0.139031306,-30368822,4666406.5,-33135402,0
0.022051835,0.069320232,0.000458127,0.068948582,-0.138655737,0.069663368,0.000253552,0.06936793,-0.139031306,-36419836,5183580,-40282088,0
0.022082552,0.069330864,0.000440199,0.068965346,-0.138669237,0.069663368,0.000253552,0.06936793,-0.139031306,-35197312,4729307.5,-38748776,0
0.022113267,0.069430396,0.000475427,0.06905324,-0.138761535,0.069663368,0.000253552,0.06936793,-0.139031306,-25475412,5621931.5,-29616530,0
0.022140572,0.069565244,0.000476668,0.0691934,-0.138897002,0.069663368,0.000253552,0.06936793,-0.139031306,-11777057,5653384.5,-15649303,0
0.022171287,0.069765911,0.000494775,0.069385819,-0.139090613,0.069663368,0.000253552,0.06936793,-0.139031306,8203637.5,6112189,3913493.5,0
0.022202004,0.069968656,0.000484439,0.069600768,-0.139296338,0.069663368,0.000253552,0.06936793,-0.139031306,28903766,5850287,25232068,0
0.022232721,0.070160687,0.000521645,0.069785416,-0.139481872,0.069663368,0.000253552,0.06936793,-0.139031306,48037168,6793031,43991384,0
0.022260023,0.070281737,0.000516664,0.069909856,-0.13960278,0.069663368,0.000253552,0.06936793,-0.139031306,60299052,6666806,56424972,0
0.02229074,0.070353605,0.000516244,0.06997072,-0.139668152,0.069663368,0.000253552,0.06936793,-0.139031306,67253920,6656173.5,62822332,0
0.022321457,0.07033705,0.000530124,0.069951862,-0.139650702,0.069663368,0.000253552,0.06936793,-0.139031306,65530900,7007868.5,60982568,0
0.022352172,0.070246942,0.000530056,0.069843739,-0.13955307,0.069663368,0.000253552,0.06936793,-0.139031306,56016792,7006150,50555504,0
0.022382889,0.070089988,0.000526521,0.069685712,-0.139397934,0.069663368,0.000253552,0.06936793,-0.139031306,40201012,6916576.5,34685536,0
0.022410193,0.069937572,0.000519936,0.069507182,-0.13923493,0.069663368,0.000253552,0.06936793,-0.139031306,24216700,6749709,17377502,0
0.022440908,0.069749415,0.000521228,0.069326073,-0.139053047,0.069663368,0.000253552,0.06936793,-0.139031306,5464117,6782452.5,-1017479.813,0
0.022471625,0.069605656,0.000500524,0.069167599,-0.138904184,0.069663368,0.000253552,0.06936793,-0.139031306,-9364897,6257851,-16592213,0
0.022502342,0.069509484,0.000492516,0.069072656,-0.138810068,0.069663368,0.000253552,0.06936793,-0.139031306,-19008500,6054949.5,-26173554,0
0.022533057,0.069482967,0.000470482,0.069049768,-0.138785735,0.069663368,0.000253552,0.06936793,-0.139031306,-21585390,5496633,-28566892,0
0.022560362,0.069516785,0.000462059,0.069091357,-0.138822868,0.069663368,0.000253552,0.06936793,-0.139031306,-17989700,5283221,-24576846,0
0.022591079,0.069615252,0.000443709,0.06919831,-0.138924047,0.069663368,0.000253552,0.06936793,-0.139031306,-7871980,4818245.5,-14029404,0
0.022621794,0.069756366,0.000430659,0.069353141,-0.139069811,0.069663368,0.000253552,0.06936793,-0.139031306,6665832,4487586,1203532,0
0.022652511,0.069917277,0.000421229,0.069527097,-0.139234751,0.069663368,0.000253552,0.06936793,-0.139031306,23178492,4248642,18377516,0
0.022683227,0.070064299,0.000429759,0.069696799,-0.139390737,0.069663368,0.000253552,0.06936793,-0.139031306,38534816,4464795,34882820,0
0.02271053,0.070170894,0.000433321,0.069809213,-0.139498606,0.069663368,0.000253552,0.06936793,-0.139031306,49403140,4555050,46045992,0
0.022741247,0.070232742,0.000453289,0.069886334,-0.139567062,0.069663368,0.000253552,0.06936793,-0.139031306,56006008,5060992.5,53422800,0
0.022771964,0.070229784,0.000473141,0.069892712,-0.139568746,0.069663368,0.000253552,0.06936793,-0.139031306,55941572,5564008,53831828,0
0.022802679,0.070162006,0.00051201,0.069831572,-0.139505252,0.069663368,0.000253552,0.06936793,-0.139031306,49288704,6548881.5,47515456,0
0.022833396,0.070046492,0.000546828,0.069712251,-0.139389589,0.069663368,0.000253552,0.06936793,-0.139031306,37573260,7431114.5,35607168,0
0.022860698,0.069916487,0.000567836,0.069584303,-0.139262527,0.069663368,0.000253552,0.06936793,-0.139031306,24546630,7963414.5,22684480,0
0.022891415,0.069767751,0.000603025,0.069434389,-0.139115438,0.069663368,0.000253552,0.06936793,-0.139031306,9554683,8855066,7632845.5,0
0.022922132,0.069639094,0.00062157,0.069305971,-0.138988823,0.069663368,0.000253552,0.06936793,-0.139031306,-3381530.75,9324950,-5291515.5,0
0.022952849,0.069559567,0.000622143,0.069213495,-0.138904095,0.069663368,0.000253552,0.06936793,-0.139031306,-11705005,9339487,-14271147,0
0.022980152,0.069526061,0.000607213,0.06918481,-0.138873473,0.069663368,0.000253552,0.06936793,-0.139031306,-14955483,8961167,-17277046,0
0.023010869,0.069549508,0.000592284,0.069199979,-0.138892487,0.069663368,0.000253552,0.06936793,-0.139031306,-12803043,8582905,-15544127,0
0.023041584,0.069620706,0.000541973,0.069266364,-0.138960257,0.069663368,0.000253552,0.06936793,-0.139031306,-5761030,7308110,-8745953,0
0.0230723,0.069731452,0.000503549,0.069365911,-0.139063835,0.069663368,0.000253552,0.06936793,-0.139031306,5100284,6334504,1547415.625,0
0.023103017,0.069850698,0.000448524,0.069484271,-0.139180854,0.069663368,0.000253552,0.06936793,-0.139031306,17074104,4940252.5,13476577,0
